,r,delay,repetition,avgtime,congested,congested_ratio,f,informed
310,70,3,10,1.3330232577458123,False,False,1,1.0
311,70,3,11,1.3302243933014657,False,False,1,1.0
312,70,3,12,1.333429541353439,False,False,1,1.0
313,70,3,13,1.3312426139459104,False,False,1,1.0
314,70,3,14,1.3284329588964243,False,False,1,1.0
315,70,3,15,1.3270897774424097,False,False,1,1.0
316,70,3,16,1.3300405350756066,False,False,1,1.0
317,70,3,17,1.3346455010818463,False,False,1,1.0
318,70,3,18,1.3309204604596452,False,False,1,1.0
319,70,3,19,1.3335115732577645,False,False,1,1.0
320,70,3,20,1.330728337800286,False,False,1,1.0
321,70,3,21,1.3266218052478864,False,False,1,1.0
322,70,3,22,1.3393179353169322,False,False,1,1.0
323,70,3,23,1.3354964182275793,False,False,1,1.0
324,70,3,24,1.3253824191468062,False,False,1,1.0
325,70,3,25,1.3265364786982865,False,False,1,1.0
326,70,3,26,1.3248004311410513,False,False,1,1.0
327,70,3,27,1.3318855687688946,False,False,1,1.0
328,70,3,28,1.3280531918137624,False,False,1,1.0
329,70,3,29,1.3315605158307453,False,False,1,1.0
330,70,3,30,1.3312293919487292,False,False,1,1.0
331,70,3,31,1.3299700772333636,False,False,1,1.0
332,70,3,32,1.3314906206611268,False,False,1,1.0
333,70,3,33,1.3268465996062069,False,False,1,1.0
334,70,3,34,1.3262741008587604,False,False,1,1.0
335,70,3,35,1.337247693748218,False,False,1,1.0
336,70,3,36,1.3319466897255006,False,False,1,1.0
337,70,3,37,1.3330394186972891,False,False,1,1.0
338,70,3,38,1.3326081199043132,False,False,1,1.0
339,70,3,39,1.33103859497424,False,False,1,1.0
340,70,3,40,1.324939533167456,False,False,1,1.0
341,70,3,41,1.3353987776449476,False,False,1,1.0
342,70,3,42,1.3276460774150332,False,False,1,1.0
343,70,3,43,1.3228303543552151,False,False,1,1.0
344,70,3,44,1.3310354906598227,False,False,1,1.0
345,70,3,45,1.3331659445860673,False,False,1,1.0
346,70,3,46,1.3303888755326336,False,False,1,1.0
347,70,3,47,1.328866210561258,False,False,1,1.0
348,70,3,48,1.326563982525677,False,False,1,1.0
349,70,3,49,1.3208670729355674,False,False,1,1.0
350,70,3,50,1.3332188451026128,False,False,1,1.0
351,70,3,51,1.3304730238595024,False,False,1,1.0
352,70,3,52,1.3311057287519887,False,False,1,1.0
353,70,3,53,1.3371600657999814,False,False,1,1.0
354,70,3,54,1.3326793104255112,False,False,1,1.0
355,70,3,55,1.326656378836054,False,False,1,1.0
356,70,3,56,1.3352937187168707,False,False,1,1.0
357,70,3,57,1.3284315226965926,False,False,1,1.0
358,70,3,58,1.3290058326429626,False,False,1,1.0
359,70,3,59,1.335391021874342,False,False,1,1.0
360,70,3,60,1.331114309451264,False,False,1,1.0
361,70,3,61,1.3271903937234208,False,False,1,1.0
362,70,3,62,1.3375455831954357,False,False,1,1.0
363,70,3,63,1.3335016804237922,False,False,1,1.0
364,70,3,64,1.3359131305446927,False,False,1,1.0
365,70,3,65,1.3263305991623948,False,False,1,1.0
366,70,3,66,1.3281750534697483,False,False,1,1.0
367,70,3,67,1.3337128845837356,False,False,1,1.0
368,70,3,68,1.332594284079775,False,False,1,1.0
369,70,3,69,1.329860054322218,False,False,1,1.0
370,70,3,70,1.3391735839221297,False,False,1,1.0
371,70,3,71,1.331212181568118,False,False,1,1.0
372,70,3,72,1.3342315036382986,False,False,1,1.0
373,70,3,73,1.3408582004477356,False,False,1,1.0
374,70,3,74,1.3306953638013848,False,False,1,1.0
375,70,3,75,1.334339163758945,False,False,1,1.0
376,70,3,76,1.3349033706018172,False,False,1,1.0
377,70,3,77,1.3319370277286506,False,False,1,1.0
378,70,3,78,1.3322339372873788,False,False,1,1.0
379,70,3,79,1.3333116728662504,False,False,1,1.0
380,70,3,80,1.3323744046840384,False,False,1,1.0
381,70,3,81,1.3335371706352144,False,False,1,1.0
382,70,3,82,1.3240208777814408,False,False,1,1.0
383,70,3,83,1.3262106578608954,False,False,1,1.0
384,70,3,84,1.3284482253904395,False,False,1,1.0
385,70,3,85,1.331721307501068,False,False,1,1.0
386,70,3,86,1.3314139721137541,False,False,1,1.0
387,70,3,87,1.3286949271207331,False,False,1,1.0
388,70,3,88,1.3267819282033502,False,False,1,1.0
