r,delay,repetition,avgtime,congested,f 
102,6,54,263.9395738554943,True,1
102,6,55,101.063467516463,True,1
102,6,56,681.435788359825,True,1
102,6,57,71.67131808243508,True,1
102,6,58,40.981707817050136,True,1
102,6,59,77.16871170360507,True,1
102,6,60,141.42396896558245,True,1
102,6,61,102.3623714781664,True,1
102,6,62,96.01527134234452,True,1
102,6,63,47.84054900257742,True,1
102,6,64,523.2545353746913,True,1
102,6,65,28.854573464884673,True,1
102,6,66,416.3027299567097,True,1
102,6,67,86.69848725629764,True,1
102,6,68,29.939845537795932,True,1
102,6,69,49.06509671402448,True,1
102,6,70,80.47312835152668,True,1
102,6,71,289.59325697183107,True,1
102,6,72,185.43353869979506,True,1
102,6,73,70.81750011121062,True,1
102,6,74,93.71060580566196,True,1
102,6,75,31.749942488831117,True,1
102,6,76,188.58696410980542,True,1
102,6,77,74.37070308251833,True,1
102,6,78,38.13507906795384,True,1
102,6,79,90.25958426631517,True,1
102,6,80,12446.983861780878,True,1
102,6,81,27.922003315816802,True,1
102,6,82,74.86257229107967,True,1
102,6,83,74.36271441559629,True,1
102,6,84,50.67715482293476,True,1
102,6,85,84.90777879798975,True,1
102,6,86,266.92571048365016,True,1
102,6,87,88.14289489933599,True,1
102,6,88,45.888760382289966,True,1
102,6,89,477.89349445517064,True,1
102,6,90,118.10565603075567,True,1
102,6,91,37.418746821936786,True,1
102,6,92,53.033972123280215,True,1
102,6,93,100.22539622379108,True,1
102,6,94,101.4239166381949,True,1
102,6,95,16.173388541797998,True,1
102,6,96,38.48616093146652,True,1
102,6,97,37.539738679432055,True,1
102,6,98,55.03964298463864,True,1
102,6,99,61.443076297431794,True,1
102,7,0,306.8135043329728,True,1
102,7,1,30.33881598061949,True,1
102,7,2,69.01907468978942,True,1
102,7,3,19.585832567532425,True,1
102,7,4,62.40253546714903,True,1
102,7,5,50.5832013949037,True,1
102,7,6,169.04986773515947,True,1
102,7,7,32.763523475535614,True,1
102,7,8,63.252508241222465,True,1
102,7,9,58.79502002340112,True,1
102,7,10,290.0706752369594,True,1
102,7,11,119.97658182690229,True,1
102,7,12,42.83341936509082,True,1
102,7,13,67.67273913808566,True,1
102,7,14,29.127881558063425,True,1
102,7,15,89.93257762554276,True,1
102,7,16,24.003629917752342,True,1
102,7,17,399.5627042345878,True,1
102,7,18,22.23996569420047,True,1
102,7,19,48.6202420091948,True,1
102,7,20,60.40178645801897,True,1
102,7,21,47.65828502461039,True,1
102,7,22,102.88177979308207,True,1
102,7,23,95.58083927254839,True,1
102,7,24,57.82471847428012,True,1
102,7,25,117.95709343846094,True,1
102,7,26,27.05184836225672,True,1
102,7,27,29.105951333436597,True,1
102,7,28,42.924535801239834,True,1
102,7,29,118.59043084579352,True,1
102,7,30,42.054951612116156,True,1
102,7,31,82.8741967694766,True,1
102,7,32,59.17689472744561,True,1
102,7,33,27.225592797218606,True,1
102,7,34,80.78691490031257,True,1
102,7,35,37.68464100947019,True,1
102,7,36,26.869926912076977,True,1
102,7,37,39.34805132803737,True,1
102,7,38,479.7072967393226,True,1
102,7,39,18.998307191241537,True,1
102,7,40,54.543644578616835,True,1
102,7,41,80.00890220924853,True,1
102,7,42,106.65259746703853,True,1
102,7,43,105.35659462707366,True,1
102,7,44,33.90212342407985,True,1
102,7,45,65.85942477618978,True,1
102,7,46,26.97733993121379,True,1
102,7,47,168.82892160666654,True,1
102,7,48,38.8015662474235,True,1
102,7,49,26.151364894265917,True,1
102,7,50,85.58456962373798,True,1
102,7,51,42.32709780110595,True,1
102,7,52,81.04160006424746,True,1
102,7,53,56.243009301778464,True,1
102,7,54,16.83710275098072,True,1
102,7,55,124.64199219237611,True,1
102,7,56,159.61176379516672,True,1
102,7,57,973.6711005071699,True,1
102,7,58,43.90211852576234,True,1
102,7,59,20.698221695869492,True,1
102,7,60,159.99774373834904,True,1
102,7,61,44.45900212006064,True,1
102,7,62,49.44227672093428,True,1
102,7,63,52.89649197317108,True,1
102,7,64,70.19720492199264,True,1
102,7,65,48.70354590663135,True,1
102,7,66,90.98019362704987,True,1
102,7,67,171.31152038390888,True,1
102,7,68,33.970459394344346,True,1
102,7,69,43.709380949171084,True,1
102,7,70,142.89078610171816,True,1
102,7,71,217.67164551806454,True,1
102,7,72,160.65693975656652,True,1
102,7,73,29.610907668165257,True,1
102,7,74,22.537188198526568,True,1
102,7,75,877.7708769869591,True,1
102,7,76,22.052169716710218,True,1
102,7,77,22.899765086162454,True,1
102,7,78,34.544104423003226,True,1
102,7,79,144.37980607797863,True,1
102,7,80,45.08481812784208,True,1
102,7,81,86.25752404861292,True,1
102,7,82,69.20980200672616,True,1
102,7,83,198.1331684096757,True,1
102,7,84,155.793003365296,True,1
102,7,85,142.91626771362462,True,1
102,7,86,94.8670216179464,True,1
102,7,87,41.57452213348787,True,1
102,7,88,31.104673495574637,True,1
102,7,89,77.47651751844198,True,1
102,7,90,77.24178903087757,True,1
102,7,91,44.77587969239097,True,1
102,7,92,35.51778132552214,True,1
102,7,93,29.30156758810847,True,1
102,7,94,22.185692951132463,True,1
102,7,95,31.650027392206837,True,1
102,7,96,48.92195309417495,True,1
102,7,97,202.0026604207503,True,1
102,7,98,51.67434421846794,True,1
102,7,99,27.64671883510764,True,1
102,8,0,59.760239644849726,True,1
102,8,1,68.94801139737038,True,1
102,8,2,27.354490610367996,True,1
102,8,3,86.12931668326316,True,1
102,8,4,20.313158252067353,True,1
102,8,5,102.2447635104761,True,1
102,8,6,31.210291411521542,True,1
102,8,7,359.6727962695703,True,1
102,8,8,40.19174213096817,True,1
102,8,9,287.79472937925533,True,1
102,8,10,172.30730374680337,True,1
102,8,11,68.36654673896372,True,1
102,8,12,47.57470660467791,True,1
102,8,13,122.19019985988076,True,1
102,8,14,53.59628502442288,True,1
102,8,15,186.71943076841825,True,1
102,8,16,48.04927248863479,True,1
102,8,17,40.96255704047972,True,1
102,8,18,54.84933401229139,True,1
102,8,19,202.37711341613777,True,1
102,8,20,118.40719615715591,True,1
102,8,21,120.31081579388773,True,1
102,8,22,24.628076216243432,True,1
102,8,23,414.85130260831585,True,1
102,8,24,34.235497833158234,True,1
102,8,25,15693.61213465123,True,1
102,8,26,66.34236893945969,True,1
102,8,27,245.9305270422585,True,1
102,8,28,74.84894984263902,True,1
102,8,29,63.215727661586804,True,1
102,8,30,34.60330139037533,True,1
102,8,31,39.46281571122196,True,1
102,8,32,27.5991571442237,True,1
102,8,33,63.949941433472446,True,1
102,8,34,42.39898847852692,True,1
102,8,35,66.00613048161705,True,1
102,8,36,28.610630583642447,True,1
102,8,37,35.914315003900256,True,1
102,8,38,43.8308616451527,True,1
102,8,39,726.5015158545717,True,1
102,8,40,95.21256402703382,True,1
102,8,41,31.002063582133964,True,1
102,8,42,31.8366030440391,True,1
102,8,43,53.1320641138993,True,1
102,8,44,847.1481166961373,True,1
102,8,45,46.90165351684215,True,1
102,8,46,44.75366195961135,True,1
102,8,47,27.57730218251855,True,1
102,8,48,32.96977963125552,True,1
102,8,49,47.66624215946325,True,1
102,8,50,383.76739166272506,True,1
102,8,51,346.2913994583938,True,1
102,8,52,31.582319448668034,True,1
102,8,53,36.65704683548232,True,1
102,8,54,69.15915314897163,True,1
102,8,55,606.8788640034865,True,1
102,8,56,48.93181744056685,True,1
102,8,57,134.4272411382622,True,1
102,8,58,106.32220478066702,True,1
102,8,59,39.33777878134804,True,1
102,8,60,269.08850989401884,True,1
102,8,61,37.21339527235405,True,1
102,8,62,139.378301312377,True,1
102,8,63,32.80731069668461,True,1
102,8,64,48.25737265542359,True,1
102,8,65,23.589472223726347,True,1
102,8,66,67.66860665900856,True,1
102,8,67,47.44520892069522,True,1
102,8,68,91.97075366820262,True,1
102,8,69,33.66380828917331,True,1
102,8,70,130.91273493495888,True,1
102,8,71,80.22928413766476,True,1
102,8,72,17.01773735181261,True,1
102,8,73,66.01940954800124,True,1
102,8,74,44.748771723281706,True,1
102,8,75,32.44656451250563,True,1
102,8,76,29.014307874793055,True,1
102,8,77,313.8874983446273,True,1
102,8,78,230.03786614776752,True,1
102,8,79,33.15227250647963,True,1
102,8,80,54.68326955882801,True,1
102,8,81,33.95747402794558,True,1
102,8,82,138.1587204989091,True,1
102,8,83,29.66442387469327,True,1
102,8,84,23.736581984089817,True,1
102,8,85,69.21368334265253,True,1
102,8,86,76.78294094614276,True,1
102,8,87,128.05862534125822,True,1
102,8,88,57.65389664760795,True,1
102,8,89,143.17810701616452,True,1
102,8,90,50.616281086762555,True,1
102,8,91,32.227932035279245,True,1
102,8,92,52.58070602032168,True,1
102,8,93,69.64698385677605,True,1
102,8,94,71.66472330635213,True,1
102,8,95,14.719435564698733,True,1
102,8,96,29.80155569647699,True,1
102,8,97,32.2367882910745,True,1
102,8,98,78.81890110640265,True,1
102,8,99,432.35076650653264,True,1
102,9,0,72.47434303732743,True,1
102,9,1,56.46381617685461,True,1
102,9,2,80.2168496775726,True,1
102,9,3,31.116898029965565,True,1
102,9,4,34.14268120051804,True,1
102,9,5,45.043904941341495,True,1
102,9,6,308.9703571540192,True,1
102,9,7,286.3767150077571,True,1
102,9,8,24.394720170131624,True,1
102,9,9,34.95955393500413,True,1
102,9,10,131.11382183235932,True,1
102,9,11,28.70646969521849,True,1
102,9,12,230.84188509846814,True,1
102,9,13,266.86355064429284,True,1
102,9,14,29.100419533588568,True,1
102,9,15,698.9302371741135,True,1
102,9,16,83.12437486741446,True,1
102,9,17,38.45287257611757,True,1
102,9,18,56.007407294017604,True,1
102,9,19,33.150975406282285,True,1
102,9,20,32.122868088509065,True,1
102,9,21,54.69841279213491,True,1
102,9,22,41.34582062680247,True,1
102,9,23,395.9844183608263,True,1
102,9,24,139.8740867458616,True,1
102,9,25,36.5053844696112,True,1
102,9,26,32.65403678994871,True,1
102,9,27,55.724421943045044,True,1
102,9,28,42.3355137186358,True,1
102,9,29,103.61750891746485,True,1
102,9,30,80.18604641091034,True,1
102,9,31,78.83470570474555,True,1
102,9,32,62.781756972833165,True,1
102,9,33,195.13016678461506,True,1
102,9,34,37.42302527614468,True,1
102,9,35,147.63331761862514,True,1
102,9,36,29.18831605065327,True,1
102,9,37,56.684291970494655,True,1
102,9,38,105.14696638796426,True,1
102,9,39,62.9215948559179,True,1
102,9,40,31.75627737833999,True,1
102,9,41,95.8688770636255,True,1
102,9,42,132.64798689766778,True,1
102,9,43,161.3012972537311,True,1
102,9,44,166.7777633845156,True,1
102,9,45,73.2822205479883,True,1
102,9,46,34.70235313926719,True,1
102,9,47,116.51840771185212,True,1
102,9,48,58.452713412598385,True,1
102,9,49,259.7675796913011,True,1
102,9,50,94.80476095265745,True,1
102,9,51,31.64338747157428,True,1
102,9,52,41.992839353216894,True,1
102,9,53,18.95886124108441,True,1
102,9,54,27.455722550382095,True,1
102,9,55,28.15075646448255,True,1
102,9,56,22.829345470718557,True,1
102,9,57,67.45035682042692,True,1
102,9,58,97.03980057365148,True,1
102,9,59,37.084592356794694,True,1
102,9,60,27.210099572959898,True,1
102,9,61,80.28685268627413,True,1
102,9,62,93.60204891034905,True,1
102,9,63,57.372795047025285,True,1
102,9,64,251.80697276209855,True,1
102,9,65,71.61944407805755,True,1
102,9,66,51.59699762756118,True,1
102,9,67,37.543938992861996,True,1
102,9,68,54.79690017081205,True,1
102,9,69,66.73189287672119,True,1
102,9,70,122.57742832357022,True,1
102,9,71,55.78077829838346,True,1
102,9,72,55.912930152605384,True,1
102,9,73,31.93251352746911,True,1
102,9,74,1341.5001709703565,True,1
102,9,75,243.96488626333417,True,1
102,9,76,42.790213468693906,True,1
102,9,77,45.39882896918323,True,1
102,9,78,42.62514130833633,True,1
102,9,79,72.51852288365761,True,1
102,9,80,585.4064210553574,True,1
102,9,81,71.54308263158379,True,1
102,9,82,30.908862308712674,True,1
102,9,83,72.76981306794853,True,1
102,9,84,51.631640287098676,True,1
102,9,85,1485.7971246597838,True,1
102,9,86,28.54492474340215,True,1
102,9,87,141.4588620998559,True,1
102,9,88,2646.085231608148,True,1
102,9,89,292.7221323286153,True,1
102,9,90,85.41359120248974,True,1
102,9,91,84.08462607141486,True,1
102,9,92,88.15533705712251,True,1
102,9,93,44.84581633934169,True,1
102,9,94,42.05491661221937,True,1
102,9,95,39.019439853509546,True,1
102,9,96,80.70119402926167,True,1
102,9,97,526.8276289303584,True,1
102,9,98,116.1141462332898,True,1
102,9,99,93.34463725371543,True,1
102,10,0,291.17642661181446,True,1
102,10,1,32.66320062786087,True,1
102,10,2,99.65352489578495,True,1
102,10,3,77.21326275637544,True,1
102,10,4,48.53092275977947,True,1
102,10,5,30.816711754497497,True,1
102,10,6,54.555210584368254,True,1
102,10,7,204.77579772084098,True,1
102,10,8,40.27060104979723,True,1
102,10,9,38.04545474517769,True,1
102,10,10,262.87038728478103,True,1
102,10,11,24.505336838528443,True,1
102,10,12,41.10976079584,True,1
102,10,13,74.12638883392741,True,1
102,10,14,35.087312889507146,True,1
102,10,15,50.0870657257258,True,1
102,10,16,202.80871461337253,True,1
102,10,17,72.22939163849581,True,1
102,10,18,148.57884150040465,True,1
102,10,19,100.14140077014252,True,1
102,10,20,46.568539249150845,True,1
102,10,21,40.944687050191234,True,1
102,10,22,37.307842845861096,True,1
102,10,23,350.06723238983625,True,1
102,10,24,37.2363141927478,True,1
102,10,25,43.52901938341509,True,1
102,10,26,39.375195805582514,True,1
102,10,27,36.23478069750959,True,1
102,10,28,171.6531544896344,True,1
102,10,29,58.14236821780785,True,1
102,10,30,104.05109281993447,True,1
102,10,31,68.71646882532896,True,1
102,10,32,74.46642801363362,True,1
102,10,33,76.96317201141437,True,1
102,10,34,132.4492826192711,True,1
102,10,35,38.5857338012492,True,1
102,10,36,38.2608004488007,True,1
102,10,37,55.925144417917956,True,1
102,10,38,30.870955078031688,True,1
102,10,39,83.42975481648611,True,1
102,10,40,100.04122291721622,True,1
102,10,41,146.3749280537358,True,1
102,10,42,113.14041380944694,True,1
102,10,43,54.102515665860835,True,1
102,10,44,54.57159740904794,True,1
102,10,45,243.79658920742796,True,1
102,10,46,52.87058795471785,True,1
102,10,47,102.9798953816409,True,1
102,10,48,958.1136210218529,True,1
102,10,49,53.992034623227674,True,1
102,10,50,74.91770256526522,True,1
102,10,51,76.38869161926893,True,1
102,10,52,80.84434594435162,True,1
102,10,53,77.98753567267426,True,1
102,10,54,96.75949254587063,True,1
102,10,55,34.37417339977845,True,1
102,10,56,40.85476486632169,True,1
102,10,57,86.28731893456862,True,1
102,10,58,29.499767036436676,True,1
102,10,59,45.65559275570297,True,1
102,10,60,26.474666763779183,True,1
102,10,61,39.61727802467797,True,1
102,10,62,51.291844599473734,True,1
102,10,63,146.37773079565721,True,1
102,10,64,411.03976342050873,True,1
102,10,65,28.395813256993762,True,1
102,10,66,413.0829198324517,True,1
102,10,67,141.81046037776434,True,1
102,10,68,3819.219481128505,True,1
102,10,69,74.23480587351496,True,1
102,10,70,60.18009391452335,True,1
102,10,71,71.81723423639032,True,1
102,10,72,40.7686813111444,True,1
102,10,73,1726.133263945706,True,1
102,10,74,33.37897180021352,True,1
102,10,75,85.2456704120416,True,1
102,10,76,88.41350180190925,True,1
102,10,77,73.13047105270904,True,1
102,10,78,67.85625779014633,True,1
102,10,79,411.0786072355644,True,1
102,10,80,46.63126296913751,True,1
102,10,81,72.93349875447242,True,1
102,10,82,73.73458330240487,True,1
102,10,83,47.62072197122651,True,1
102,10,84,89.50429065979925,True,1
102,10,85,80.70469657871509,True,1
102,10,86,554.2019379748183,True,1
102,10,87,49.21723106827794,True,1
102,10,88,21.43675379534692,True,1
102,10,89,140.73468240497263,True,1
102,10,90,2156.414472016231,True,1
102,10,91,93.82169180841875,True,1
102,10,92,258.251704492091,True,1
102,10,93,322.9069489302532,True,1
102,10,94,63.649954269613296,True,1
102,10,95,64.87175680716176,True,1
102,10,96,63.77259560239265,True,1
102,10,97,38.521384054946466,True,1
102,10,98,123.0314997350281,True,1
102,10,99,24.89223420403089,True,1
102,11,0,111.78452806579831,True,1
102,11,1,26.050821950218463,True,1
102,11,2,23.76247893018407,True,1
102,11,3,82.70680389770138,True,1
102,11,4,36.56082588224249,True,1
102,11,5,58.0883540699674,True,1
102,11,6,391.84122453461265,True,1
102,11,7,56.09534657987299,True,1
102,11,8,94.3874090215654,True,1
102,11,9,37.90490424015037,True,1
102,11,10,39.378263147871806,True,1
102,11,11,27.737008962743186,True,1
102,11,12,220.04838478302074,True,1
102,11,13,152.84832305286287,True,1
102,11,14,87.25147610525451,True,1
102,11,15,81.16920008270512,True,1
102,11,16,46.50792517309873,True,1
102,11,17,45.07282452647739,True,1
102,11,18,44.53064963743206,True,1
102,11,19,69.04407424252304,True,1
102,11,20,43.19212040108635,True,1
102,11,21,44.66340290110172,True,1
102,11,22,48.12119129838914,True,1
102,11,23,45.945180195955935,True,1
102,11,24,37.93106951137136,True,1
102,11,25,39.49466500234942,True,1
102,11,26,57.06508070932459,True,1
102,11,27,48.09654365450236,True,1
102,11,28,67.75175017778999,True,1
102,11,29,102.42877615950026,True,1
102,11,30,37.659783349615296,True,1
102,11,31,529.8516379751625,True,1
102,11,32,609.2796824233303,True,1
102,11,33,157.6908271225524,True,1
102,11,34,115.43928116003669,True,1
102,11,35,51.945403838082626,True,1
102,11,36,65.90013023302168,True,1
102,11,37,38.18341101137749,True,1
102,11,38,43.62650312454752,True,1
102,11,39,54.84328122374238,True,1
102,11,40,68.08173761381836,True,1
102,11,41,67.90777237206419,True,1
102,11,42,40.11606787405826,True,1
102,11,43,64.7133797315983,True,1
102,11,44,29.576959171469856,True,1
102,11,45,53.845376822165576,True,1
102,11,46,38.579284558076644,True,1
102,11,47,32.14921283713046,True,1
102,11,48,45.496385693296844,True,1
102,11,49,100.95577516038179,True,1
102,11,50,90.8303930425595,True,1
102,11,51,155.31853064114605,True,1
102,11,52,81.33723245696333,True,1
102,11,53,47.48691318882018,True,1
102,11,54,67.4018395593586,True,1
102,11,55,37.05876976198235,True,1
102,11,56,31.829396824629974,True,1
102,11,57,100.01259739579832,True,1
102,11,58,57.47460325766412,True,1
102,11,59,30.9912417211446,True,1
102,11,60,26.037192570381325,True,1
102,11,61,39.596804295502885,True,1
102,11,62,82.3629685244823,True,1
102,11,63,36.305964070363544,True,1
102,11,64,48.4570173447381,True,1
102,11,65,669.776940941541,True,1
102,11,66,42.402198466803604,True,1
102,11,67,142.1849165138774,True,1
102,11,68,52.626626441145085,True,1
102,11,69,46.38519574212646,True,1
102,11,70,85.20987906262468,True,1
102,11,71,41.012161014960085,True,1
102,11,72,50.41086639993292,True,1
102,11,73,72.82265261946131,True,1
102,11,74,73.71098086663736,True,1
102,11,75,45.4065427906942,True,1
102,11,76,180.55016242765944,True,1
102,11,77,77.71586518571242,True,1
102,11,78,45.59627569306594,True,1
102,11,79,32.63860163737622,True,1
102,11,80,334.27319332520057,True,1
102,11,81,52.90230947611174,True,1
102,11,82,126.1069598976274,True,1
102,11,83,110.41490915819642,True,1
102,11,84,74.28629792687542,True,1
102,11,85,37.05426370135511,True,1
102,11,86,45.42980486838784,True,1
102,11,87,117.68292374937313,True,1
102,11,88,43.46519070694216,True,1
102,11,89,30.719099676652377,True,1
102,11,90,675.0771452277893,True,1
102,11,91,32.77489031562013,True,1
102,11,92,28.186032160887038,True,1
102,11,93,75.62802648585684,True,1
102,11,94,211.78434274481552,True,1
102,11,95,66.95032770991908,True,1
102,11,96,97.86360949373379,True,1
102,11,97,68.58842725672227,True,1
102,11,98,35.54799663767311,True,1
102,11,99,129.1824821702096,True,1
102,12,0,77.54698356797299,True,1
102,12,1,87.14620948778845,True,1
102,12,2,85.55997713835313,True,1
102,12,3,44.375924250725184,True,1
102,12,4,107.54871301703078,True,1
102,12,5,33.21957675746094,True,1
102,12,6,78.57955534247847,True,1
102,12,7,24.040372747014978,True,1
102,12,8,33.419553807736825,True,1
102,12,9,38.889901792873935,True,1
102,12,10,51.36259476056123,True,1
102,12,11,60.71027381915792,True,1
102,12,12,82.17599417050552,True,1
102,12,13,32.1891649234466,True,1
102,12,14,79.75335487888375,True,1
102,12,15,988.7488591391474,True,1
102,12,16,65.34662093644287,True,1
102,12,17,49.19308222796096,True,1
102,12,18,69.16881728218452,True,1
102,12,19,164.6644739009841,True,1
102,12,20,24.142909336871085,True,1
102,12,21,340.56416493735486,True,1
102,12,22,28.014868384274816,True,1
102,12,23,146.41070833636581,True,1
102,12,24,192.68235017254764,True,1
102,12,25,59.45924772275643,True,1
102,12,26,57.56703644746131,True,1
102,12,27,179.59831199771267,True,1
102,12,28,103.91019809050299,True,1
102,12,29,41.29977445434436,True,1
102,12,30,236.75077515330827,True,1
102,12,31,150.24043146283185,True,1
102,12,32,135.81799930342214,True,1
102,12,33,75.19813723749402,True,1
102,12,34,234.90000888493486,True,1
102,12,35,62.360311935341976,True,1
102,12,36,346.5033917101197,True,1
102,12,37,264.01454406770944,True,1
102,12,38,96.25974407558184,True,1
102,12,39,24.764815111913755,True,1
102,12,40,115.2896898386442,True,1
102,12,41,72.34502792451218,True,1
102,12,42,54.99300778502581,True,1
102,12,43,102.65713568485201,True,1
102,12,44,116.98807346361673,True,1
102,12,45,108.07484813254393,True,1
102,12,46,47.94596735070246,True,1
102,12,47,33.058672623823334,True,1
102,12,48,592.816846189783,True,1
102,12,49,38.33713829811365,True,1
102,12,50,27.304271951641557,True,1
102,12,51,57.81602123260083,True,1
102,12,52,182.1732339482346,True,1
102,12,53,70.1099202494123,True,1
102,12,54,27.124156643995004,True,1
102,12,55,132.02753216251935,True,1
102,12,56,95.85033060643404,True,1
102,12,57,37.34575022150449,True,1
102,12,58,574.3696287299866,True,1
102,12,59,65.9626338603962,True,1
102,12,60,62.73427287156673,True,1
102,12,61,89.16206878163176,True,1
102,12,62,36.138698451116646,True,1
102,12,63,61.69725114077406,True,1
102,12,64,134.63140651648078,True,1
102,12,65,36.196464845830846,True,1
102,12,66,62.679726740194894,True,1
102,12,67,293.96475731306106,True,1
102,12,68,67.48411326858269,True,1
102,12,69,25.579259670184832,True,1
102,12,70,69.9278064029567,True,1
102,12,71,60.03130988921989,True,1
102,12,72,45.97749166872228,True,1
102,12,73,144.58898731511263,True,1
102,12,74,82.21804064638788,True,1
102,12,75,54.7553585078649,True,1
102,12,76,73.22040685735924,True,1
102,12,77,56.242402293683625,True,1
102,12,78,35.821283499241,True,1
102,12,79,59.742134587583514,True,1
102,12,80,28.201030175499277,True,1
102,12,81,229.50265924420245,True,1
102,12,82,22.77683935371527,True,1
102,12,83,75.08363323053351,True,1
102,12,84,54.84476708800194,True,1
102,12,85,63.98626999788625,True,1
102,12,86,26.325792879312495,True,1
102,12,87,43.67955626263578,True,1
102,12,88,44.881532278125945,True,1
102,12,89,152.8050638348011,True,1
102,12,90,37.96112138506165,True,1
102,12,91,60.68011759224728,True,1
102,12,92,62.44352282672276,True,1
102,12,93,28.76579607728019,True,1
102,12,94,88.34328697251846,True,1
102,12,95,97.46788944556276,True,1
102,12,96,103.78620025832662,True,1
102,12,97,36.40877136196494,True,1
102,12,98,92.03929092303775,True,1
102,12,99,40.491209824980544,True,1
102,13,0,54.733622369965886,True,1
102,13,1,29.9639931303551,True,1
102,13,2,41.928991317595674,True,1
102,13,3,105.57729200230573,True,1
102,13,4,199.3912878140975,True,1
102,13,5,219.62899365685777,True,1
102,13,6,45.607821514005174,True,1
102,13,7,32.925565756931185,True,1
102,13,8,56.81900718320014,True,1
102,13,9,59.291670782941324,True,1
102,13,10,96.76864656206571,True,1
102,13,11,40.799392357582065,True,1
102,13,12,142.26541051279744,True,1
102,13,13,359.96692210111814,True,1
102,13,14,73.79760081707809,True,1
102,13,15,67.83586586314729,True,1
102,13,16,57.38569803848402,True,1
102,13,17,39.71075826792039,True,1
102,13,18,75.14814263428325,True,1
102,13,19,340.0491755200239,True,1
102,13,20,52.98175449903075,True,1
102,13,21,34.65510167953018,True,1
102,13,22,42.51445267682214,True,1
102,13,23,143.7223154281777,True,1
102,13,24,293.8635889189301,True,1
102,13,25,43.476971227919755,True,1
102,13,26,144.47835566259062,True,1
102,13,27,128.57232189682946,True,1
102,13,28,56.5572686335489,True,1
102,13,29,136.11144973915813,True,1
102,13,30,35.745645764269874,True,1
102,13,31,93.10785219372151,True,1
102,13,32,255.23841292118243,True,1
102,13,33,43.93696471960294,True,1
102,13,34,142.07601316694107,True,1
102,13,35,35.76001579146977,True,1
102,13,36,67.85015819070227,True,1
102,13,37,24.622650726130203,True,1
102,13,38,24.802013479330572,True,1
102,13,39,52.87155124974489,True,1
102,13,40,45.0245695921831,True,1
102,13,41,65.82752407156882,True,1
102,13,42,18.806898803174875,True,1
102,13,43,91.74763853042903,True,1
102,13,44,194.11779601328539,True,1
102,13,45,109.99111810284218,True,1
102,13,46,79.0034538892934,True,1
102,13,47,71.24101821895992,True,1
102,13,48,146.3010584998741,True,1
102,13,49,371.85578214602384,True,1
102,13,50,101.91433691056245,True,1
102,13,51,49.50411885075889,True,1
102,13,52,73.9512659813403,True,1
102,13,53,73.8916937581285,True,1
102,13,54,74.97680618269311,True,1
102,13,55,36.651664198563644,True,1
102,13,56,35.53272481776509,True,1
102,13,57,52.525074596047894,True,1
102,13,58,95.12719648174553,True,1
102,13,59,386.86733429971986,True,1
102,13,60,25.209000740380226,True,1
102,13,61,101.4420686141484,True,1
102,13,62,39.720708431721505,True,1
102,13,63,54.61095025621445,True,1
102,13,64,160.8838518653537,True,1
102,13,65,61.633227876366924,True,1
102,13,66,223.79939264393946,True,1
102,13,67,47.511644866575395,True,1
102,13,68,74.52689536002599,True,1
102,13,69,535.7135093126036,True,1
102,13,70,101.85047625825871,True,1
102,13,71,53.94137074498197,True,1
102,13,72,57.61756250631413,True,1
102,13,73,147.7995974911466,True,1
102,13,74,46.46592588696001,True,1
102,13,75,45.13432631260424,True,1
102,13,76,69.79169704400266,True,1
102,13,77,27.149865863556755,True,1
102,13,78,46.03829908672355,True,1
102,13,79,37.2188775898808,True,1
102,13,80,59.35720762460958,True,1
102,13,81,69.57280046269412,True,1
102,13,82,221.63671677953948,True,1
102,13,83,116.2497154069782,True,1
102,13,84,114.82421517890768,True,1
102,13,85,43.14778613094017,True,1
102,13,86,64.6487597207164,True,1
102,13,87,326.5121575392592,True,1
102,13,88,28.337297946925194,True,1
102,13,89,173.3287505962579,True,1
102,13,90,93.57065240563873,True,1
102,13,91,15117.632809529097,True,1
102,13,92,69.99374521351484,True,1
102,13,93,112.14794621264473,True,1
102,13,94,54.891771008076184,True,1
102,13,95,247.63380355212007,True,1
102,13,96,61.14524311674463,True,1
102,13,97,170.78988785851746,True,1
102,13,98,94.924879646675,True,1
102,13,99,37.533518273196805,True,1
102,14,0,190.60889102611176,True,1
102,14,1,44.83287770659343,True,1
102,14,2,123.69897515831262,True,1
102,14,3,30.684084219015197,True,1
102,14,4,54.511935842703274,True,1
102,14,5,81.80028856782218,True,1
102,14,6,38.948365208841025,True,1
102,14,7,40.73093781939878,True,1
102,14,8,394.8944746218902,True,1
102,14,9,58.93093772573641,True,1
102,14,10,87.56327480274489,True,1
102,14,11,57.159100614956365,True,1
102,14,12,58.220789686188354,True,1
102,14,13,168.95632487403185,True,1
102,14,14,194.934210698176,True,1
102,14,15,50.989933231338874,True,1
102,14,16,539.7268223387937,True,1
102,14,17,66.8446467172241,True,1
102,14,18,73.89830969144064,True,1
102,14,19,27.581886843861067,True,1
102,14,20,464.7509630613261,True,1
102,14,21,230.11581894992023,True,1
102,14,22,363.7744464462456,True,1
102,14,23,84.44251387264408,True,1
102,14,24,36.379678288119415,True,1
102,14,25,44.774741014809194,True,1
102,14,26,64.98237441447105,True,1
102,14,27,211.35678820658543,True,1
102,14,28,150.12483935422293,True,1
102,14,29,19.810345679587456,True,1
102,14,30,173.96477598183537,True,1
